,省,省（代码）,日期,现存确诊,新增确诊,本土新增确诊,无症状(只有本土),新增境外输入(阳性),新增治愈,新增死亡,累计确诊,累计治愈,累计死亡,累计境外输入(阳性)
24522,山西,140000,2021/11/20,4,0,,,0,0,0,264,260,0,145
24523,山西,140000,2021/11/19,4,0,,,0,0,0,264,260,0,145
24524,山西,140000,2021/11/18,4,0,,,0,0,0,264,260,0,145
24525,山西,140000,2021/11/17,4,0,,,0,0,0,264,260,0,145
24526,山西,140000,2021/11/16,4,0,,,0,0,0,264,260,0,145
24527,山西,140000,2021/11/15,4,0,,,0,0,0,264,260,0,145
24528,山西,140000,2021/11/14,4,1,,,0,0,0,264,260,0,145
24529,山西,140000,2021/11/13,3,0,,,0,0,0,263,260,0,145
24530,山西,140000,2021/11/12,3,0,,,0,0,0,263,260,0,145
24531,山西,140000,2021/11/11,3,0,,,0,0,0,263,260,0,145
24532,山西,140000,2021/11/10,3,0,,,0,0,0,263,260,0,145
24533,山西,140000,2021/11/9,3,0,,,0,0,0,263,260,0,145
24534,山西,140000,2021/11/8,3,0,,,0,0,0,263,260,0,145
24535,山西,140000,2021/11/7,3,3,,,0,0,0,263,260,0,145
24536,山西,140000,2021/11/6,0,0,,,0,0,0,260,260,0,145
24537,山西,140000,2021/11/5,0,0,,,0,0,0,260,260,0,145
24538,山西,140000,2021/11/4,0,0,,,0,0,0,260,260,0,145
24539,山西,140000,2021/11/3,0,0,,,0,0,0,260,260,0,145
24540,山西,140000,2021/11/2,0,0,,,0,0,0,260,260,0,145
24541,山西,140000,2021/11/1,0,0,,,0,0,0,260,260,0,145
24542,山西,140000,2021/10/31,0,0,,,0,0,0,260,260,0,145
24543,山西,140000,2021/10/30,0,0,,,0,0,0,260,260,0,145
24544,山西,140000,2021/10/29,0,0,,,0,0,0,260,260,0,145
24545,山西,140000,2021/10/28,0,0,,,0,0,0,260,260,0,145
24546,山西,140000,2021/10/27,0,0,,,0,0,0,260,260,0,145
24547,山西,140000,2021/10/26,0,0,,,0,0,0,260,260,0,145
24548,山西,140000,2021/10/25,0,0,,,0,1,0,260,260,0,145
24549,山西,140000,2021/10/24,1,0,,,0,0,0,260,259,0,145
24550,山西,140000,2021/10/23,1,0,,,0,0,0,260,259,0,145
24551,山西,140000,2021/10/22,1,0,,,0,0,0,260,259,0,145
24552,山西,140000,2021/10/21,1,0,,,0,0,0,260,259,0,145
24553,山西,140000,2021/10/20,1,0,,,0,0,0,260,259,0,145
24554,山西,140000,2021/10/19,1,0,,,0,0,0,260,259,0,145
24555,山西,140000,2021/10/18,1,0,,,0,0,0,260,259,0,145
24556,山西,140000,2021/10/17,1,0,,,0,0,0,260,259,0,145
24557,山西,140000,2021/10/16,1,0,,,0,0,0,260,259,0,145
24558,山西,140000,2021/10/15,1,0,,,0,0,0,260,259,0,145
24559,山西,140000,2021/10/14,1,0,,,0,1,0,260,259,0,145
24560,山西,140000,2021/10/13,2,0,,,0,0,0,260,258,0,145
24561,山西,140000,2021/10/12,2,0,,,0,0,0,260,258,0,145
24562,山西,140000,2021/10/11,2,0,,,0,0,0,260,258,0,145
24563,山西,140000,2021/10/10,2,0,,,0,0,0,260,258,0,145
24564,山西,140000,2021/10/9,2,0,,,0,1,0,260,258,0,145
24565,山西,140000,2021/10/8,3,0,,,0,0,0,260,257,0,145
24566,山西,140000,2021/10/7,3,0,,,0,0,0,260,257,0,145
24567,山西,140000,2021/10/6,3,0,,,0,0,0,260,257,0,145
24568,山西,140000,2021/10/5,3,0,,,0,0,0,260,257,0,145
24569,山西,140000,2021/10/4,3,0,,,0,1,0,260,257,0,145
24570,山西,140000,2021/10/3,4,0,,,0,0,0,260,256,0,145
24571,山西,140000,2021/10/2,4,0,,,0,0,0,260,256,0,145
24572,山西,140000,2021/10/1,4,0,,,0,0,0,260,256,0,145
24573,山西,140000,2021/9/30,4,0,,,0,0,0,260,256,0,145
24574,山西,140000,2021/9/29,4,0,,,0,1,0,260,256,0,145
24575,山西,140000,2021/9/28,5,0,,,0,0,0,260,255,0,145
24576,山西,140000,2021/9/27,5,0,,,0,0,0,260,255,0,145
24577,山西,140000,2021/9/26,5,0,,,0,0,0,260,255,0,145
24578,山西,140000,2021/9/25,5,0,,,0,0,0,260,255,0,145
24579,山西,140000,2021/9/24,5,0,,,0,0,0,260,255,0,145
24580,山西,140000,2021/9/23,5,0,,,0,0,0,260,255,0,145
24581,山西,140000,2021/9/22,5,0,,,0,0,0,260,255,0,145
24582,山西,140000,2021/9/21,5,0,,,0,0,0,260,255,0,145
24583,山西,140000,2021/9/20,5,0,,,0,0,0,260,255,0,145
24584,山西,140000,2021/9/19,5,0,,,0,0,0,260,255,0,145
24585,山西,140000,2021/9/18,5,0,,,0,0,0,260,255,0,145
24586,山西,140000,2021/9/17,5,0,,,0,0,0,260,255,0,145
24587,山西,140000,2021/9/16,5,0,,,0,0,0,260,255,0,145
24588,山西,140000,2021/9/15,5,0,,,0,0,0,260,255,0,145
24589,山西,140000,2021/9/14,5,0,,,0,0,0,260,255,0,145
24590,山西,140000,2021/9/13,5,0,,,0,0,0,260,255,0,145
24591,山西,140000,2021/9/12,5,0,,,0,0,0,260,255,0,145
24592,山西,140000,2021/9/11,5,0,,,0,0,0,260,255,0,145
24593,山西,140000,2021/9/10,5,1,,,0,0,0,260,255,0,145
24594,山西,140000,2021/9/9,4,0,,,0,0,0,259,255,0,145
24595,山西,140000,2021/9/8,4,0,,,0,1,0,259,255,0,145
24596,山西,140000,2021/9/7,5,0,,,0,0,0,259,254,0,145
24597,山西,140000,2021/9/6,5,0,,,0,0,0,259,254,0,145
24598,山西,140000,2021/9/5,5,0,,,0,0,0,259,254,0,145
24599,山西,140000,2021/9/4,5,0,,,0,0,0,259,254,0,145
24600,山西,140000,2021/9/3,5,0,,,0,0,0,259,254,0,145
24601,山西,140000,2021/9/2,5,0,,,0,0,0,259,254,0,145
24602,山西,140000,2021/9/1,5,0,,,0,0,0,259,254,0,145
24603,山西,140000,2021/8/31,5,0,,,0,0,0,259,254,0,145
24604,山西,140000,2021/8/30,5,0,,,0,0,0,259,254,0,145
24605,山西,140000,2021/8/29,5,1,,,0,0,0,259,254,0,145
24606,山西,140000,2021/8/28,4,0,,,0,0,0,258,254,0,145
24607,山西,140000,2021/8/27,4,2,,,0,0,0,258,254,0,145
24608,山西,140000,2021/8/26,2,0,,,0,0,0,256,254,0,145
24609,山西,140000,2021/8/25,2,0,,,0,0,0,256,254,0,145
24610,山西,140000,2021/8/24,2,0,,,0,0,0,256,254,0,145
24611,山西,140000,2021/8/23,2,0,,,0,0,0,256,254,0,145
24612,山西,140000,2021/8/22,2,1,,,0,0,0,256,254,0,145
24613,山西,140000,2021/8/21,1,0,,,0,0,0,255,254,0,145
24614,山西,140000,2021/8/20,1,0,,,0,0,0,255,254,0,145
24615,山西,140000,2021/8/19,1,0,,,0,0,0,255,254,0,145
24616,山西,140000,2021/8/18,1,0,,,0,1,0,255,254,0,145
24617,山西,140000,2021/8/17,2,0,,,0,0,0,255,253,0,145
24618,山西,140000,2021/8/16,2,0,,,0,0,0,255,253,0,145
24619,山西,140000,2021/8/15,2,1,,,0,0,0,255,253,0,145
24620,山西,140000,2021/8/14,1,0,,,0,0,0,254,253,0,145
24621,山西,140000,2021/8/13,1,0,,,0,0,0,254,253,0,145
24622,山西,140000,2021/8/12,1,0,,,0,0,0,254,253,0,145
24623,山西,140000,2021/8/11,1,0,,,0,0,0,254,253,0,145
24624,山西,140000,2021/8/10,1,0,,,0,0,0,254,253,0,145
24625,山西,140000,2021/8/9,1,0,,,0,0,0,254,253,0,145
24626,山西,140000,2021/8/8,1,0,,,0,0,0,254,253,0,145
24627,山西,140000,2021/8/7,1,0,,,0,0,0,254,253,0,145
24628,山西,140000,2021/8/6,1,0,,,0,0,0,254,253,0,145
24629,山西,140000,2021/8/5,1,0,,,0,0,0,254,253,0,145
24630,山西,140000,2021/8/4,1,0,,,0,0,0,254,253,0,145
24631,山西,140000,2021/8/3,1,1,,,0,0,0,254,253,0,145
24632,山西,140000,2021/8/2,0,0,,,0,0,0,253,253,0,145
24633,山西,140000,2021/8/1,0,0,,,0,0,0,253,253,0,145
24634,山西,140000,2021/7/31,0,0,,,1,0,0,253,253,0,145
24635,山西,140000,2021/7/30,0,0,,,0,0,0,253,253,0,144
24636,山西,140000,2021/7/29,0,0,,,1,0,0,253,253,0,144
24637,山西,140000,2021/7/28,0,0,,,0,0,0,253,253,0,143
24638,山西,140000,2021/7/27,0,0,,,0,0,0,253,253,0,143
24639,山西,140000,2021/7/26,0,0,,,0,0,0,253,253,0,143
24640,山西,140000,2021/7/25,0,0,,,0,0,0,253,253,0,143
24641,山西,140000,2021/7/24,0,0,,,0,0,0,253,253,0,143
24642,山西,140000,2021/7/23,0,0,,,0,0,0,253,253,0,143
24643,山西,140000,2021/7/22,0,0,,,0,0,0,253,253,0,143
24644,山西,140000,2021/7/21,0,0,,,0,0,0,253,253,0,143
24645,山西,140000,2021/7/20,0,0,,,0,0,0,253,253,0,143
24646,山西,140000,2021/7/19,0,0,,,0,0,0,253,253,0,143
24647,山西,140000,2021/7/18,0,0,,,0,0,0,253,253,0,143
24648,山西,140000,2021/7/17,0,0,,,0,0,0,253,253,0,143
24649,山西,140000,2021/7/16,0,0,,,0,1,0,253,253,0,143
24650,山西,140000,2021/7/15,1,0,,,0,0,0,253,252,0,143
24651,山西,140000,2021/7/14,1,0,,,0,0,0,253,252,0,143
24652,山西,140000,2021/7/13,1,0,,,0,0,0,253,252,0,143
24653,山西,140000,2021/7/12,1,0,,,0,0,0,253,252,0,143
24654,山西,140000,2021/7/11,1,0,,,0,0,0,253,252,0,143
24655,山西,140000,2021/7/10,1,0,,,0,0,0,253,252,0,143
24656,山西,140000,2021/7/9,1,0,,,0,0,0,253,252,0,143
24657,山西,140000,2021/7/8,1,0,,,0,0,0,253,252,0,143
24658,山西,140000,2021/7/7,1,0,,,1,0,0,253,252,0,143
24659,山西,140000,2021/7/6,1,0,,,1,0,0,253,252,0,142
24660,山西,140000,2021/7/5,1,0,,,1,0,0,253,252,0,141
24661,山西,140000,2021/7/4,1,0,,,,0,0,253,252,0,
24662,山西,140000,2021/7/3,1,0,,,0,0,0,253,252,0,140
24663,山西,140000,2021/7/2,1,0,,,0,0,0,253,252,0,140
24664,山西,140000,2021/7/1,1,0,,,0,0,0,253,252,0,140
24665,山西,140000,2021/6/30,1,0,,,0,0,0,253,252,0,140
24666,山西,140000,2021/6/29,1,0,,,0,0,0,253,252,0,140
24667,山西,140000,2021/6/28,1,0,,,0,0,0,253,252,0,140
24668,山西,140000,2021/6/27,1,0,,,0,0,0,253,252,0,140
24669,山西,140000,2021/6/26,1,0,,,0,0,0,253,252,0,140
24670,山西,140000,2021/6/25,1,0,,,0,0,0,253,252,0,140
24671,山西,140000,2021/6/24,1,0,,,0,0,0,253,252,0,140
24672,山西,140000,2021/6/23,1,0,,,0,0,0,253,252,0,140
24673,山西,140000,2021/6/22,1,0,,,0,0,0,253,252,0,140
24674,山西,140000,2021/6/21,1,0,,,0,0,0,253,252,0,140
24675,山西,140000,2021/6/20,1,0,,,0,0,0,253,252,0,140
24676,山西,140000,2021/6/19,1,0,,,0,0,0,253,252,0,140
24677,山西,140000,2021/6/18,1,0,,,0,0,0,253,252,0,140
24678,山西,140000,2021/6/17,1,0,,,0,0,0,253,252,0,140
24679,山西,140000,2021/6/16,1,0,,,0,0,0,253,252,0,140
24680,山西,140000,2021/6/15,1,0,,,0,0,0,253,252,0,140
24681,山西,140000,2021/6/14,1,0,,,0,0,0,253,252,0,140
24682,山西,140000,2021/6/13,1,0,,,0,1,0,253,252,0,140
24683,山西,140000,2021/6/12,2,0,,,0,1,0,253,251,0,140
24684,山西,140000,2021/6/11,3,0,,,0,0,0,253,250,0,140
24685,山西,140000,2021/6/10,3,0,,,0,0,0,253,250,0,140
24686,山西,140000,2021/6/9,3,0,,,1,0,0,253,250,0,140
24687,山西,140000,2021/6/8,3,0,,,0,0,0,253,250,0,139
24688,山西,140000,2021/6/7,3,0,,,1,0,0,253,250,0,139
24689,山西,140000,2021/6/6,3,0,,,0,0,0,253,250,0,138
24690,山西,140000,2021/6/5,3,0,,,0,0,0,253,250,0,138
24691,山西,140000,2021/6/4,3,0,,,0,0,0,253,250,0,138
24692,山西,140000,2021/6/3,3,0,,,0,2,0,253,250,0,138
24693,山西,140000,2021/6/2,5,0,,,1,0,0,253,248,0,138
24694,山西,140000,2021/6/1,5,0,,,0,0,0,253,248,0,137
24695,山西,140000,2021/5/31,5,0,,,0,0,0,253,248,0,137
24696,山西,140000,2021/5/30,5,0,,,0,0,0,253,248,0,137
24697,山西,140000,2021/5/29,5,0,,,0,0,0,253,248,0,137
24698,山西,140000,2021/5/28,5,0,,,0,1,0,253,248,0,137
24699,山西,140000,2021/5/27,6,0,,,0,0,0,253,247,0,137
24700,山西,140000,2021/5/26,6,0,,,0,0,0,253,247,0,137
24701,山西,140000,2021/5/25,6,0,,,0,0,0,253,247,0,137
24702,山西,140000,2021/5/24,6,2,,,0,0,0,253,247,0,137
24703,山西,140000,2021/5/23,4,0,,,0,0,0,251,247,0,137
