Entity,Year,fish-discards
Faeroe Islands,1958,165449.4878
Faeroe Islands,1959,159229.815
Faeroe Islands,1960,209316.757
Faeroe Islands,1961,219188.9962
Faeroe Islands,1962,322312.9025
Faeroe Islands,1963,289113.4084
Faeroe Islands,1964,262364.9533
Faeroe Islands,1965,226946.1276
Faeroe Islands,1966,212251.1572
Faeroe Islands,1967,198855.9104
Faeroe Islands,1968,148977.4713
Faeroe Islands,1969,89563.16499
Faeroe Islands,1970,56818.80603
Faeroe Islands,1971,68268.61671
Faeroe Islands,1972,56830.8074
Faeroe Islands,1973,42803.98453
Faeroe Islands,1974,29244.91991
Faeroe Islands,1975,25746.46607
Faeroe Islands,1976,24181.70907
Faeroe Islands,1977,22178.20455
Faeroe Islands,1978,10321.22007
Faeroe Islands,1979,11853.72886
Faeroe Islands,1980,11495.37117
Faeroe Islands,1981,48505.74652
Faeroe Islands,1982,19414.27394
Faeroe Islands,1983,22766.59195
Faeroe Islands,1984,12264.75756
Faeroe Islands,1985,11942.61715
Faeroe Islands,1986,11431.35242
Faeroe Islands,1987,12332.61612
Faeroe Islands,1988,14289.16368
Faeroe Islands,1989,10864.32796
Faeroe Islands,1990,9373.305273
Faeroe Islands,1991,13712.67653
Faeroe Islands,1992,8997.072726
Faeroe Islands,1993,11620.46906
Faeroe Islands,1994,9672.376101
Faeroe Islands,1995,10142.75858
Faeroe Islands,1996,11364.32113
Faeroe Islands,1997,11635.3301
Faeroe Islands,1998,11278.03794
Faeroe Islands,1999,9743.24655
Faeroe Islands,2000,10745.11474
Faeroe Islands,2001,11879.63763
Faeroe Islands,2002,11807.48519
Faeroe Islands,2003,11786.07185
Faeroe Islands,2004,10016.80432
Faeroe Islands,2005,8203.574986
Faeroe Islands,2006,7975.785934
Faeroe Islands,2007,5663.845249
Faeroe Islands,2008,7094.865657
Faeroe Islands,2009,3558.430315
Faeroe Islands,2010,6100.943
Faeroe Islands,2011,5442.1985
Faeroe Islands,2012,4611.795
Faeroe Islands,2013,5999.3245
Faeroe Islands,2014,5203.3375
Faeroe Islands,2015,5063.182189
Faeroe Islands,2016,4824.898481
Faeroe Islands,2017,2727.355457
Faeroe Islands,2018,2729.021753
Falkland Islands,1989,32.83387268
Falkland Islands,1990,245.9390865
Falkland Islands,1991,61.83775353
Falkland Islands,1992,77.62319915
Falkland Islands,1993,83.25715606
Falkland Islands,1994,248.1405194
Falkland Islands,1995,1142.087425
Falkland Islands,1996,1323.956747
Falkland Islands,1997,719.240374
Falkland Islands,1998,1818.191803
Falkland Islands,1999,1634.5665
Falkland Islands,2000,2643.774
Falkland Islands,2001,2512.398
Falkland Islands,2002,1500.702
Falkland Islands,2003,2545.032
Falkland Islands,2004,1818.6945
Falkland Islands,2005,3156.804
Falkland Islands,2006,2753.400601
Falkland Islands,2007,2780.450814
Falkland Islands,2008,3249.459726
Falkland Islands,2009,2477.360418
Falkland Islands,2010,3912.557978
Falkland Islands,2011,2637.951335
Falkland Islands,2012,3845.071323
Falkland Islands,2013,2871.98583
Falkland Islands,2014,2842.206207
Falkland Islands,2015,2203.1995
Falkland Islands,2016,2320.71
Falkland Islands,2017,2681.91
Falkland Islands,2018,3760.609947
Fiji,1976,7.865199998
Fiji,1977,17.82136173
Fiji,1978,23.81843364
Fiji,1979,29.9922181
Fiji,1980,20.05128618
Fiji,1981,46.63729472
Fiji,1982,35.66314691
Fiji,1983,28.60949939
Fiji,1984,35.28218858
Fiji,1985,26.47204369
Fiji,1986,20.46712638
Fiji,1987,26.01526337
Fiji,1988,22.20050581
Fiji,1989,32.97733389
Fiji,1990,32.20871408
Fiji,1991,63.63923179
Fiji,1992,159.9046283
Fiji,1993,268.2767239
Fiji,1994,652.7930775
Fiji,1995,625.8443461
Fiji,1996,1134.846851
Fiji,1997,1212.371347
Fiji,1998,1504.72184
Fiji,1999,1319.052786
Fiji,2000,3520.95843
Fiji,2001,4315.683962
Fiji,2002,4344.103069
Fiji,2003,3830.316732
Fiji,2004,6282.174089
Fiji,2005,5831.883117
Fiji,2006,5604.724737
Fiji,2007,3541.092432
Fiji,2008,4741.250297
Fiji,2009,5842.942458
Fiji,2010,4396.868319
Fiji,2011,5733.059789
Fiji,2012,5513.549664
Fiji,2013,4730.163198
Fiji,2014,4608.966189
Fiji,2015,4504.070981
Fiji,2016,4911.262821
Fiji,2017,6354.566344
Fiji,2018,5033.518711
Finland,1950,511.953991
Finland,1951,506.1732974
Finland,1952,512.2646737
Finland,1953,506.2511949
Finland,1954,507.5851362
Finland,1955,508.9190974
Finland,1956,510.2530386
Finland,1957,511.5869953
Finland,1958,512.9209412
Finland,1959,474.0139756
Finland,1960,475.1808659
Finland,1961,476.3477431
Finland,1962,386.4634485
Finland,1963,408.3374766
Finland,1964,381.8785231
Finland,1965,456.9452998
Finland,1966,381.1146269
Finland,1967,407.0257067
Finland,1968,443.0923909
Finland,1969,466.3574471
Finland,1970,424.5367514
Finland,1971,390.9185736
Finland,1972,535.9301378
Finland,1973,474.9541248
Finland,1974,609.7477803
Finland,1975,580.2012071
Finland,1976,516.1972263
Finland,1977,510.7023387
Finland,1978,531.5014211
Finland,1979,757.4870693
Finland,1980,456.8524597
Finland,1981,385.6379659
Finland,1982,592.2220725
Finland,1983,576.2426416
Finland,1984,521.4892974
Finland,1985,463.0454792
Finland,1986,399.219761
Finland,1987,559.3065788
Finland,1988,536.0393309
Finland,1989,463.4543155
Finland,1990,747.7031477
Finland,1991,775.704005
Finland,1992,642.2741775
Finland,1993,504.0387764
Finland,1994,430.1775461
Finland,1995,541.5593937
Finland,1996,555.4271107
Finland,1997,575.1006305
Finland,1998,486.0313191
Finland,1999,489.5575591
Finland,2000,537.0612158
Finland,2001,429.5901733
Finland,2002,309.0706941
Finland,2003,294.5660832
Finland,2004,254.6465862
Finland,2005,191.6341556
Finland,2006,214.0908149
Finland,2007,237.6166675
Finland,2008,217.4585287
Finland,2009,226.4377304
Finland,2010,407.5383328
Finland,2011,497.9830744
Finland,2012,559.5655754
Finland,2013,446.4245999
Finland,2014,431.4620639
Finland,2015,352.1900156
Finland,2016,293.5434381
Finland,2017,308.7703028
Finland,2018,378.4223451
France,1950,48363.92444
France,1951,67902.49242
France,1952,54330.01651
France,1953,58673.95687
France,1954,60017.72775
France,1955,72506.11491
France,1956,81420.83951
France,1957,71164.15586
France,1958,78934.3123
France,1959,77427.3414
France,1960,110854.5546
France,1961,83041.54458
France,1962,83793.34063
France,1963,85135.77934
France,1964,94306.57339
France,1965,99659.20043
France,1966,89692.94242
France,1967,97501.97156
France,1968,107944.0113
France,1969,102758.8085
France,1970,117155.8369
France,1971,134014.0522
France,1972,137988.2596
France,1973,160736.1893
France,1974,156371.3761
France,1975,153351.078
France,1976,149426.1028
France,1977,134163.9391
France,1978,142282.0963
France,1979,132388.2384
France,1980,157672.5356
France,1981,160805.8791
France,1982,155661.4777
France,1983,161791.6577
France,1984,163223.5744
France,1985,188535.9233
France,1986,202792.0255
France,1987,214142.0274
France,1988,193887.111
France,1989,181996.0178
France,1990,191727.9323
France,1991,167696.511
France,1992,170973.0762
France,1993,166292.0522
France,1994,162209.2825
France,1995,164557.6056
France,1996,161201.9256
France,1997,180543.4354
France,1998,159811.049
France,1999,160203.1412
France,2000,184624.8374
France,2001,180482.3389
France,2002,187926.6063
France,2003,172035.4792
France,2004,159729.8455
France,2005,147007.7384
France,2006,148808.3176
France,2007,146875.7642
France,2008,126474.1388
France,2009,110741.1613
France,2010,106878.9759
France,2011,163770.0419
France,2012,102774.2171
France,2013,107029.2227
France,2014,109138.4246
France,2015,120026.0406
France,2016,120150.2954
France,2017,119922.0969
France,2018,96060.08685
French Polynesia,1979,5.983704263
French Polynesia,1980,7.689012739
French Polynesia,1981,7.15393205
French Polynesia,1982,8.021414587
French Polynesia,1983,5.817964326
French Polynesia,1984,8.306678998
French Polynesia,1985,5.114560029
French Polynesia,1986,5.906993425
French Polynesia,1987,5.266814846
French Polynesia,1988,3.57854426
French Polynesia,1989,4.438188502
French Polynesia,1990,10.78684908
French Polynesia,1991,24.27406633
French Polynesia,1992,40.23386157
French Polynesia,1993,369.4021133
French Polynesia,1994,519.7399681
French Polynesia,1995,414.3778966
French Polynesia,1996,782.2012345
French Polynesia,1997,2203.334987
French Polynesia,1998,2845.211401
French Polynesia,1999,3185.981324
French Polynesia,2000,2954.155241
French Polynesia,2001,4207.426722
French Polynesia,2002,3228.406007
French Polynesia,2003,3216.58223
French Polynesia,2004,2128.128107
French Polynesia,2005,1912.264812
French Polynesia,2006,2144.322726
French Polynesia,2007,3024.624224
French Polynesia,2008,2055.158375
French Polynesia,2009,3060.392203
French Polynesia,2010,2543.024267
French Polynesia,2011,2588.61079
French Polynesia,2012,2891.75103
French Polynesia,2013,2841.377586
French Polynesia,2014,2959.423048
French Polynesia,2015,3602.788829
French Polynesia,2016,3038.570515
French Polynesia,2017,2705.342455
French Polynesia,2018,3384.108431
Gabon,1950,1.015341459
Gabon,1951,1.015341459
Gabon,1952,1.015341459
Gabon,1953,1.015341459
Gabon,1954,1.015341459
Gabon,1955,1.015341459
Gabon,1956,1.015341459
Gabon,1957,1.709158123
Gabon,1958,15.91547738
Gabon,1959,30.12179663
Gabon,1960,44.32811588
Gabon,1961,58.53443513
Gabon,1962,72.74075438
Gabon,1963,86.94707364
Gabon,1964,101.1533929
Gabon,1965,115.3597121
Gabon,1966,129.5660314
Gabon,1967,143.7723506
Gabon,1968,143.6820981
Gabon,1969,143.5918455
Gabon,1970,143.5015929
Gabon,1971,143.4113403
Gabon,1972,143.3210878
Gabon,1973,143.2308352
Gabon,1974,143.1405826
Gabon,1975,143.0503301
Gabon,1976,142.9600775
Gabon,1977,142.8698249
Gabon,1978,142.7795723
Gabon,1979,142.6893198
Gabon,1980,142.5990672
Gabon,1981,142.5088146
Gabon,1982,142.418562
Gabon,1983,142.3283095
Gabon,1984,142.2380569
Gabon,1985,790.1253772
Gabon,1986,727.9763412
Gabon,1987,653.4046212
Gabon,1988,553.4265455
Gabon,1989,548.1714361
Gabon,1990,569.1659876
Gabon,1991,563.6483659
Gabon,1992,506.643597
Gabon,1993,450.8734396
Gabon,1994,945.0610067
Gabon,1995,776.1015456
Gabon,1996,703.2094215
Gabon,1997,467.0770086
Gabon,1998,669.1821757
Gabon,1999,631.9486988
Gabon,2000,826.7134062
Gabon,2001,479.4008863
Gabon,2002,707.0867578
Gabon,2003,624.201825
Gabon,2004,713.5673116
Gabon,2005,1498.411261
Gabon,2006,1089.035855
Gabon,2007,1049.467607
Gabon,2008,584.3340866
Gabon,2009,360.2228429
Gabon,2010,318.0049451
Gabon,2011,352.7295698
Gabon,2012,373.0039946
Gabon,2013,394.1930912
Gabon,2014,410.8676077
Gabon,2015,430.5518442
Gabon,2016,449.4836508
Gabon,2017,737.0696675
Gabon,2018,268.6541975
Gambia,1967,156.0568035
Gambia,1968,302.2889938
Gambia,1969,438.8157912
Gambia,1970,565.7564154
Gambia,1971,683.2300867
Gambia,1972,791.356025
Gambia,1973,890.2534504
Gambia,1974,1002.717845
Gambia,1975,1490.895632
Gambia,1976,1944.556172
Gambia,1977,2364.139947
Gambia,1978,2750.087442
Gambia,1979,3102.839139
Gambia,1980,3422.835521
Gambia,1981,3710.51707
Gambia,1982,3966.324271
Gambia,1983,4190.697605
Gambia,1984,4384.077557
Gambia,1985,4546.904608
Gambia,1986,4342.043655
Gambia,1987,4139.071263
Gambia,1988,3937.987433
Gambia,1989,3758.574133
Gambia,1990,3579.311955
Gambia,1991,3309.592901
Gambia,1992,3048.874119
Gambia,1993,2587.092205
Gambia,1994,2179.347549
Gambia,1995,2384.976603
Gambia,1996,1668.391475
Gambia,1997,1098.991922
Gambia,1998,657.6772075
Gambia,1999,1216.058361
Gambia,2000,2706.569559
Gambia,2001,1604.393982
Gambia,2002,1380.868507
Gambia,2003,2579.797378
Gambia,2004,1984.84376
Gambia,2005,661.2622783
Gambia,2006,163.3029081
Gambia,2007,38.718885
Gambia,2008,53.21558042
Gambia,2009,15.18627356
Gambia,2010,52.63955813
Gambia,2011,54.30048439
Gambia,2012,122.6736601
Gambia,2013,561.9229351
Gambia,2014,76.22839686
Georgia,1950,202.782528
Georgia,1951,238.5470972
Georgia,1952,274.6532622
Georgia,1953,311.1010936
Georgia,1954,347.8905771
Georgia,1955,385.0217573
Georgia,1956,422.4945379
Georgia,1957,460.3089944
Georgia,1958,498.4650772
Georgia,1959,536.962789
Georgia,1960,575.8021899
Georgia,1961,768.6319574
Georgia,1962,963.1095721
Georgia,1963,1159.235112
Georgia,1964,1357.007941
Georgia,1965,1556.450873
Georgia,1966,1886.34923
Georgia,1967,2219.335394
Georgia,1968,2555.508537
Georgia,1969,2894.837896
Georgia,1970,3237.272144
Georgia,1971,3967.727157
Georgia,1972,4704.994361
Georgia,1973,5449.052049
Georgia,1974,6200.099224
Georgia,1975,6957.795817
Georgia,1976,7722.199995
Georgia,1977,8493.808146
Georgia,1978,9272.634447
Georgia,1979,10012.56155
Georgia,1980,10515.27935
Georgia,1981,10440.07558
Georgia,1982,10364.92345
Georgia,1983,10289.70857
Georgia,1984,10214.68581
Georgia,1985,10139.51755
Georgia,1986,10063.76515
Georgia,1987,9988.236784
Georgia,1988,13955.15934
Georgia,1989,4904.745487
Georgia,1990,2909.490966
Georgia,1991,2237.583637
Georgia,1992,2172.332623
Georgia,1993,1069.843632
Georgia,1994,572.2675597
Georgia,1995,484.7227048
Georgia,1996,496.1547872
Georgia,1997,510.2504756
Georgia,1998,560.2088097
Georgia,1999,422.8054461
Georgia,2000,524.3848903
Georgia,2001,581.2753585
Georgia,2002,659.7597128
Georgia,2003,856.3068672
Georgia,2004,1732.458422
Georgia,2005,2185.380735
Georgia,2006,2348.81925
Georgia,2007,3634.99025
Georgia,2008,5802.43325
Georgia,2009,5161.12685
Georgia,2010,9252.02885
Georgia,2011,6711.93005
Georgia,2012,4528.38485
Georgia,2013,12103.00005
Georgia,2014,15539.33585
Georgia,2015,12162.23365
Georgia,2016,15359.80225
Georgia,2017,22242.48966
Georgia,2018,21511.20598
Germany,1950,58093.62857
Germany,1951,54480.40053
Germany,1952,56690.82365
Germany,1953,73182.7308
Germany,1954,74686.80707
Germany,1955,151000.4451
Germany,1956,195232.5563
Germany,1957,175008.8162
Germany,1958,310541.956
Germany,1959,366125.2274
Germany,1960,410651.9648
Germany,1961,662642.7471
Germany,1962,708822.8309
Germany,1963,849258.7069
Germany,1964,672300.4277
Germany,1965,764984.1579
Germany,1966,768883.5238
Germany,1967,823556.7356
Germany,1968,769614.9267
Germany,1969,590083.4548
Germany,1970,390643.8078
Germany,1971,283790.0073
Germany,1972,228160.4371
Germany,1973,214875.8528
Germany,1974,189914.6946
Germany,1975,155252.4009
Germany,1976,130505.8688
Germany,1977,124871.7732
Germany,1978,107944.092
Germany,1979,68705.82174
Germany,1980,54735.48838
Germany,1981,48717.5276
Germany,1982,76520.66376
Germany,1983,61727.50018
Germany,1984,48766.16153
Germany,1985,49501.99799
Germany,1986,47353.03519
Germany,1987,50871.92372
Germany,1988,53076.3628
Germany,1989,55706.38908
Germany,1990,56305.87188
Germany,1991,65485.7374
Germany,1992,64023.37827
Germany,1993,58364.27686
Germany,1994,59383.26653
Germany,1995,53359.81596
Germany,1996,60692.65861
Germany,1997,60189.93306
Germany,1998,48402.44131
Germany,1999,51667.2434
Germany,2000,52827.97326
Germany,2001,43677.49832
Germany,2002,49312.75677
Germany,2003,48389.62529
Germany,2004,54251.47764
Germany,2005,58575.66439
Germany,2006,49448.18997
Germany,2007,45363.82954
Germany,2008,51115.44303
Germany,2009,47973.6716
Germany,2010,52353.98207
Germany,2011,45520.80179
Germany,2012,43536.12838
Germany,2013,44694.97577
Germany,2014,42179.35434
Germany,2015,18121.66759
Germany,2016,22410.23669
Germany,2017,17786.58972
Germany,2018,22290.60814
Ghana,1950,32.96340501
Ghana,1951,29.39593694
Ghana,1952,54.54185889
Ghana,1953,36.80466901
Ghana,1954,59.70178625
Ghana,1955,66.97804064
Ghana,1956,161.483641
Ghana,1957,258.8144653
Ghana,1958,1880.853274
Ghana,1959,8037.17872
Ghana,1960,2276.967934
Ghana,1961,2592.761105
Ghana,1962,5331.607608
Ghana,1963,13140.93258
Ghana,1964,50841.80765
Ghana,1965,40688.56314
Ghana,1966,39981.04049
Ghana,1967,42180.09011
Ghana,1968,30178.88893
Ghana,1969,44833.97112
Ghana,1970,54440.95733
Ghana,1971,53689.04579
Ghana,1972,76032.0821
Ghana,1973,126739.268
Ghana,1974,99361.71869
Ghana,1975,151993.9268
Ghana,1976,148337.9251
Ghana,1977,151834.5123
Ghana,1978,130649.0436
Ghana,1979,42162.53083
Ghana,1980,127892.3104
Ghana,1981,141250.4569
Ghana,1982,138749.4162
Ghana,1983,132147.5092
Ghana,1984,103105.4102
Ghana,1985,114410.9922
Ghana,1986,111237.0039
Ghana,1987,110318.5854
Ghana,1988,113158.2882
Ghana,1989,116612.4443
Ghana,1990,132384.7452
Ghana,1991,126036.1681
Ghana,1992,116905.4444
Ghana,1993,109577.2278
Ghana,1994,107579.3543
Ghana,1995,119621.9591
Ghana,1996,127587.3596
Ghana,1997,112041.6049
Ghana,1998,115793.3491
Ghana,1999,131111.9878
Ghana,2000,123762.1367
Ghana,2001,122479.1061
Ghana,2002,119464.298
Ghana,2003,121985.389
Ghana,2004,101431.2512
Ghana,2005,98286.6746
Ghana,2006,97830.20744
Ghana,2007,98957.56384
Ghana,2008,101547.8093
Ghana,2009,118820.5904
Ghana,2010,127329.9463
Ghana,2011,93449.69812
Ghana,2012,108100.5432
Ghana,2013,107532.5172
Ghana,2014,119061.171
Ghana,2015,119544.1975
Ghana,2016,123687.9622
Ghana,2017,123489.4082
Ghana,2018,145267.6716
Greece,1950,11872.29198
Greece,1951,9731.754092
Greece,1952,9310.461052
Greece,1953,9959.477257
Greece,1954,12358.728
Greece,1955,12368.19694
Greece,1956,12292.99774
Greece,1957,14741.8265
Greece,1958,17008.15591
Greece,1959,17113.80918
Greece,1960,17783.55416
Greece,1961,19762.30515
Greece,1962,19078.98991
Greece,1963,17532.9815
Greece,1964,21819.48254
Greece,1965,21757.55913
Greece,1966,23145.29169
Greece,1967,26230.43204
Greece,1968,24657.17007
Greece,1969,27396.6027
Greece,1970,28187.66011
Greece,1971,28621.40927
Greece,1972,28209.661
Greece,1973,29773.49017
Greece,1974,32225.69986
Greece,1975,22837.117
Greece,1976,24177.81863
Greece,1977,24188.97092
Greece,1978,25725.79238
Greece,1979,25235.60341
Greece,1980,29153.42347
Greece,1981,29113.44503
Greece,1982,34672.2803
Greece,1983,35119.74401
Greece,1984,36983.29217
Greece,1985,45236.55702
Greece,1986,48707.0179
Greece,1987,45539.77495
Greece,1988,46853.6874
Greece,1989,44057.81098
Greece,1990,50895.97616
Greece,1991,49600.32202
Greece,1992,43762.87031
Greece,1993,46998.2351
Greece,1994,66579.34755
Greece,1995,54465.32662
Greece,1996,60868.47329
Greece,1997,67997.24894
Greece,1998,50318.20565
Greece,1999,44466.76501
Greece,2000,50165.77575
Greece,2001,46760.10944
Greece,2002,51512.96252
Greece,2003,39825.26969
Greece,2004,39690.86276
Greece,2005,34154.54213
Greece,2006,32553.23479
Greece,2007,32998.88397
Greece,2008,31777.75932
Greece,2009,27441.25144
Greece,2010,24037.04233
Greece,2011,24231.23069
Greece,2012,20442.01178
Greece,2013,16815.34073
Greece,2014,17078.28801
Greece,2015,21245.17732
Greece,2016,21640.657
Greece,2017,21417.32185
Greece,2018,13601.59721
Greenland,1950,3687.064282
Greenland,1951,3174.329557
Greenland,1952,2920.117993
Greenland,1953,3951.595481
Greenland,1954,3269.846284
Greenland,1955,3460.959307
Greenland,1956,3691.216598
Greenland,1957,4308.80942
Greenland,1958,5054.316599
Greenland,1959,4963.886298
Greenland,1960,5101.238903
Greenland,1961,6271.874141
Greenland,1962,6519.809375
Greenland,1963,4469.97313
Greenland,1964,4352.812066
Greenland,1965,4784.140807
Greenland,1966,5605.014688
Greenland,1967,5443.285586
Greenland,1968,4271.317524
Greenland,1969,5161.102756
Greenland,1970,7131.490653
Greenland,1971,7748.854639
Greenland,1972,10631.68945
Greenland,1973,13709.87692
Greenland,1974,25585.79681
Greenland,1975,51295.54406
Greenland,1976,68940.05305
Greenland,1977,53203.05362
Greenland,1978,47196.20268
Greenland,1979,39678.49271
Greenland,1980,38618.94259
Greenland,1981,35371.45341
Greenland,1982,37047.83097
Greenland,1983,35487.14434
Greenland,1984,30090.12028
Greenland,1985,32180.74342
Greenland,1986,38653.16375
Greenland,1987,38314.41437
Greenland,1988,47836.25032
Greenland,1989,60298.56785
Greenland,1990,56578.71885
Greenland,1991,37313.58273
Greenland,1992,33988.47077
Greenland,1993,24045.20018
Greenland,1994,26208.08904
Greenland,1995,21638.29741
Greenland,1996,26587.3048
Greenland,1997,29466.26938
Greenland,1998,24967.66217
Greenland,1999,25068.2401
Greenland,2000,25666.25307
Greenland,2001,33381.90649
Greenland,2002,62494.90021
Greenland,2003,78650.39911
Greenland,2004,15411.91403
Greenland,2005,16003.69638
Greenland,2006,17409.39131
Greenland,2007,18252.02022
Greenland,2008,19404.1394
Greenland,2009,17270.57346
Greenland,2010,15937.96887
Greenland,2011,18395.81263
Greenland,2012,19108.69596
Greenland,2013,21058.86439
Greenland,2014,19332.96157
Greenland,2015,22505.71789
Greenland,2016,24608.9859
Greenland,2017,24436.89388
Greenland,2018,27320.45042
Grenada,1950,9.229465784
Grenada,1951,9.320032722
Grenada,1952,9.54517072
Grenada,1953,9.70690384
Grenada,1954,9.809085727
Grenada,1955,9.975309754
Grenada,1956,10.08359476
Grenada,1957,9.240615422
Grenada,1958,8.758682445
Grenada,1959,8.471381899
Grenada,1960,8.42317303
Grenada,1961,8.515545187
Grenada,1962,8.412012098
Grenada,1963,35.66910088
Grenada,1964,46.59268517
Grenada,1965,46.43509088
Grenada,1966,41.66225171
Grenada,1967,46.93769335
Grenada,1968,46.99184912
Grenada,1969,47.09345933
Grenada,1970,52.51943459
Grenada,1971,52.6953625
Grenada,1972,52.87030236
Grenada,1973,53.04234074
Grenada,1974,49.74426939
Grenada,1975,53.18374143
Grenada,1976,53.73119934
Grenada,1977,138.6719992
Grenada,1978,88.73971138
Grenada,1979,55.63244981
Grenada,1980,90.28802304
Grenada,1981,47.63965788
