Entity,Day,total_boosters_per_hundred
India,2023/3/22,16.03
India,2023/3/23,16.03
India,2023/3/24,16.03
India,2023/3/25,16.03
India,2023/3/26,16.03
India,2023/3/27,16.03
Indonesia,2022/2/6,2.01
Indonesia,2022/2/7,2.13
Indonesia,2022/2/8,2.19
Indonesia,2022/2/9,2.32
Indonesia,2022/2/10,2.4
Indonesia,2022/2/12,2.56
Indonesia,2022/2/13,2.56
Indonesia,2022/2/14,2.64
Indonesia,2022/2/15,2.72
Indonesia,2022/2/16,2.81
Indonesia,2022/2/17,2.91
Indonesia,2022/2/18,3.02
Indonesia,2022/2/19,3.07
Indonesia,2022/2/20,3.08
Indonesia,2022/2/21,3.16
Indonesia,2022/2/22,3.26
Indonesia,2022/2/23,3.35
Indonesia,2022/2/24,3.46
Indonesia,2022/2/25,3.56
Indonesia,2022/2/26,3.56
Indonesia,2022/2/27,3.56
Indonesia,2022/2/28,3.71
Indonesia,2022/3/1,3.71
Indonesia,2022/3/2,4.11
Indonesia,2022/3/3,4.16
Indonesia,2022/3/4,4.33
Indonesia,2022/3/5,4.5
Indonesia,2022/3/7,4.66
Indonesia,2022/3/8,4.78
Indonesia,2022/3/9,4.97
Indonesia,2022/3/10,5.09
Indonesia,2022/3/11,5.21
Indonesia,2022/3/12,5.3
Indonesia,2022/3/14,5.36
Indonesia,2022/3/16,5.62
Indonesia,2022/3/17,5.81
Indonesia,2022/3/19,5.84
Indonesia,2022/3/20,5.91
Indonesia,2022/3/21,5.92
Indonesia,2022/3/22,6.4
Indonesia,2022/3/23,6.59
Indonesia,2022/3/24,6.63
Indonesia,2022/3/28,7.67
Indonesia,2022/3/29,7.89
Indonesia,2022/3/30,8.06
Indonesia,2022/3/31,8.35
Indonesia,2022/4/4,8.73
Indonesia,2022/4/5,9.18
Indonesia,2022/4/6,9.29
Indonesia,2022/4/7,9.42
Indonesia,2022/4/8,9.59
Indonesia,2022/4/9,9.8
Indonesia,2022/4/10,9.91
Indonesia,2022/4/11,10.15
Indonesia,2022/4/12,10.31
Indonesia,2022/4/13,10.6
Indonesia,2022/4/14,10.78
Indonesia,2022/4/17,11.38
Indonesia,2022/4/18,11.56
Indonesia,2022/4/19,11.9
Indonesia,2022/4/21,12.44
Indonesia,2022/4/23,12.71
Indonesia,2022/4/24,12.76
Indonesia,2022/4/25,12.89
Indonesia,2022/4/26,13.09
Indonesia,2022/4/27,13.6
Indonesia,2022/4/28,13.6
Indonesia,2022/4/29,13.6
Indonesia,2022/4/30,13.6
Indonesia,2022/5/1,13.6
Indonesia,2022/5/2,13.6
Indonesia,2022/5/3,13.6
Indonesia,2022/5/6,13.6
Indonesia,2022/5/7,13.6
Indonesia,2022/5/8,13.6
Indonesia,2022/5/9,13.6
Indonesia,2022/5/12,13.6
Indonesia,2022/5/13,13.6
Indonesia,2022/5/14,13.6
Indonesia,2022/5/15,13.6
Indonesia,2022/5/16,13.6
Indonesia,2022/5/17,13.6
Indonesia,2022/5/18,13.6
Indonesia,2022/5/19,13.6
Indonesia,2022/5/20,13.6
Indonesia,2022/5/21,13.6
Indonesia,2022/5/22,13.6
Indonesia,2022/5/23,13.6
Indonesia,2022/5/24,13.6
Indonesia,2022/5/25,13.6
Indonesia,2022/5/26,13.6
Indonesia,2022/5/27,13.6
Indonesia,2022/5/28,13.6
Indonesia,2022/5/29,13.6
Indonesia,2022/5/30,13.6
Indonesia,2022/5/31,13.6
Indonesia,2022/6/1,13.6
Indonesia,2022/6/3,13.6
Indonesia,2022/6/7,17.03
Indonesia,2022/6/15,17.52
Indonesia,2022/6/21,17.86
Indonesia,2022/7/12,18.91
Indonesia,2022/7/19,19.37
Indonesia,2022/7/26,19.94
Indonesia,2022/8/2,20.49
Indonesia,2022/8/9,20.96
Indonesia,2022/8/17,21.39
Indonesia,2022/8/28,22.19
Indonesia,2022/9/13,22.48
Indonesia,2022/9/18,22.67
Indonesia,2022/9/26,22.88
Indonesia,2022/10/2,23.01
Indonesia,2022/10/10,23.15
Indonesia,2022/10/17,23.24
Indonesia,2022/10/24,23.31
Indonesia,2022/10/30,23.36
Indonesia,2022/11/8,23.53
Indonesia,2022/11/22,23.77
Indonesia,2022/12/6,24.05
Indonesia,2022/12/20,24.34
Indonesia,2023/1/17,24.66
Iran,2021/10/23,0.06
Iran,2021/10/25,0.07
Iran,2021/10/29,0.09
Iran,2021/11/2,0.11
Iran,2021/11/5,0.15
Iran,2021/11/9,0.3
Iran,2021/11/13,0.48
Iran,2021/11/21,0.86
Iran,2021/11/27,1.07
Iran,2021/12/5,1.45
Iran,2021/12/19,4.26
Iran,2022/1/13,13.26
Iran,2022/1/14,13.52
Iran,2022/1/15,13.78
Iran,2022/1/16,14.14
Iran,2022/1/17,14.52
Iran,2022/1/18,14.84
Iran,2022/1/19,15.22
Iran,2022/1/20,15.62
Iran,2022/1/22,16.11
Iran,2022/1/23,16.45
Iran,2022/1/24,16.78
Iran,2022/1/26,17.56
Iran,2022/1/28,18.27
Iran,2022/1/29,18.57
Iran,2022/1/30,19.06
Iran,2022/1/31,19.55
Iran,2022/2/1,19.99
Iran,2022/2/2,20.51
Iran,2022/2/3,21.2
Iran,2022/2/4,21.48
Iran,2022/2/5,21.8
Iran,2022/2/6,22.19
Iran,2022/2/7,22.56
Iran,2022/2/8,22.86
Iran,2022/2/9,23.17
Iran,2022/2/10,23.46
Iran,2022/2/11,23.64
Iran,2022/2/12,23.81
Iran,2022/2/13,24.03
Iran,2022/2/14,24.25
Iran,2022/2/15,24.38
Iran,2022/2/16,24.49
Iran,2022/2/18,24.78
Iran,2022/2/19,24.92
Iran,2022/2/20,25.09
Iran,2022/2/21,25.25
Iran,2022/2/22,25.4
Iran,2022/2/23,25.54
Iran,2022/2/25,25.79
Iran,2022/2/26,25.89
Iran,2022/2/27,25.97
Iran,2022/2/28,26.2
Iran,2022/3/1,26.3
Iran,2022/3/2,26.38
Iran,2022/3/3,26.48
Iran,2022/3/5,26.85
Iran,2022/3/6,27.08
Iran,2022/3/7,27.32
Iran,2022/3/8,27.49
Iran,2022/3/9,27.69
Iran,2022/3/10,27.87
Iran,2022/3/12,28.1
Iran,2022/3/14,28.46
Iran,2022/3/17,28.87
Iran,2022/3/19,28.99
Iran,2022/3/20,29.05
Iran,2022/3/22,29.09
Iran,2022/3/25,29.13
Iran,2022/3/27,29.19
Iran,2022/3/28,29.4
Iran,2022/3/29,29.49
Iran,2022/3/30,29.53
Iran,2022/4/3,29.68
Iran,2022/4/4,29.72
Iran,2022/4/5,29.78
Iran,2022/4/6,29.82
Iran,2022/4/8,29.89
Iran,2022/4/9,29.92
Iran,2022/4/10,29.96
Iran,2022/4/11,30.01
Iran,2022/4/12,30.05
Iran,2022/4/13,30.08
Iran,2022/4/17,30.21
Iran,2022/4/18,30.25
Iran,2022/4/20,30.32
Iran,2022/4/22,30.36
Iran,2022/4/23,30.37
Iran,2022/4/24,30.38
Iran,2022/4/25,30.41
Iran,2022/4/26,30.44
Iran,2022/4/28,30.5
Iran,2022/4/30,30.52
Iran,2022/5/2,30.57
Iran,2022/5/3,30.58
Iran,2022/5/4,30.59
Iran,2022/5/6,30.61
Iran,2022/5/7,30.63
Iran,2022/5/8,30.67
Iran,2022/5/9,30.69
Iran,2022/5/10,30.74
Iran,2022/5/11,30.78
Iran,2022/5/14,30.84
Iran,2022/5/15,30.86
Iran,2022/5/18,30.92
Iran,2022/5/19,30.92
Iran,2022/5/20,30.93
Iran,2022/5/21,30.96
Iran,2022/5/22,30.98
Iran,2022/5/23,30.99
Iran,2022/5/24,31.01
Iran,2022/5/25,31.03
Iran,2022/5/28,31.05
Iran,2022/5/30,31.09
Iran,2022/6/1,31.11
Iran,2022/7/15,31.88
Iran,2022/8/21,34.11
Iran,2022/8/28,34.35
Iran,2022/9/4,34.58
Iran,2022/9/18,34.88
Iran,2022/9/26,34.94
Iran,2022/10/30,34.96
Iran,2022/11/6,34.98
Iran,2022/11/13,35.13
Iran,2022/11/20,35.14
Iran,2022/11/27,35.15
Iran,2022/12/4,35.16
Iran,2022/12/7,35.16
Iran,2022/12/22,35.17
Iran,2023/1/16,35.33
Iran,2023/1/29,35.37
Iran,2023/2/19,35.41
Iraq,2022/3/23,0.33
Iraq,2022/4/3,0.35
Iraq,2022/4/13,0.36
Iraq,2022/4/17,0.37
Iraq,2022/4/25,0.37
Iraq,2022/4/26,0.37
Iraq,2022/5/4,0.38
Iraq,2022/5/8,0.38
Iraq,2022/5/13,0.39
Iraq,2022/5/21,0.4
Iraq,2022/5/28,0.41
Iraq,2022/6/14,0.42
Iraq,2022/6/20,0.43
Iraq,2022/6/27,0.44
Iraq,2022/7/10,0.47
Iraq,2022/7/19,0.49
Iraq,2022/7/27,0.5
Iraq,2022/8/7,0.51
Iraq,2022/8/9,0.51
Iraq,2022/8/22,0.53
Iraq,2022/8/31,0.54
Iraq,2022/9/4,0.54
Iraq,2022/9/15,0.55
Iraq,2022/9/22,0.56
Iraq,2022/10/12,0.57
Iraq,2022/10/23,0.59
Iraq,2022/11/7,0.6
Iraq,2022/11/17,0.6
Iraq,2022/11/29,0.61
Iraq,2022/12/11,0.61
Iraq,2022/12/22,0.62
Iraq,2023/1/2,0.62
Ireland,2021/9/26,0.02
Ireland,2021/9/27,0.03
Ireland,2021/9/28,0.05
Ireland,2021/9/29,0.08
Ireland,2021/9/30,0.14
Ireland,2021/10/1,0.16
Ireland,2021/10/2,0.19
Ireland,2021/10/3,0.28
Ireland,2021/10/4,0.46
Ireland,2021/10/5,0.71
Ireland,2021/10/6,0.95
Ireland,2021/10/7,1.2
Ireland,2021/10/8,1.33
Ireland,2021/10/9,1.35
Ireland,2021/10/10,1.49
Ireland,2021/10/11,1.7
Ireland,2021/10/12,1.94
Ireland,2021/10/13,2.23
Ireland,2021/10/14,2.45
Ireland,2021/10/15,2.6
Ireland,2021/10/16,2.64
Ireland,2021/10/17,2.74
Ireland,2021/10/18,2.94
Ireland,2021/10/19,3.14
Ireland,2021/10/20,3.37
Ireland,2021/10/21,3.53
Ireland,2021/10/22,3.56
Ireland,2021/10/23,3.59
Ireland,2021/10/24,3.6
Ireland,2021/10/25,3.69
Ireland,2021/10/26,3.83
Ireland,2021/10/27,3.98
Ireland,2021/10/28,4.12
Ireland,2021/10/29,4.16
Ireland,2021/10/30,4.18
Ireland,2021/11/1,4.24
Ireland,2021/11/2,4.41
Ireland,2021/11/3,4.58
Ireland,2021/11/4,4.83
Ireland,2021/11/5,5.11
Ireland,2021/11/6,5.34
Ireland,2021/11/7,5.56
Ireland,2021/11/8,5.86
Ireland,2021/11/9,6.32
Ireland,2021/11/10,6.86
Ireland,2021/11/11,7.46
Ireland,2021/11/12,7.99
Ireland,2021/11/13,8.39
Ireland,2021/11/14,8.57
Ireland,2021/11/15,8.87
Ireland,2021/11/16,9.44
Ireland,2021/11/17,10.1
Ireland,2021/11/18,10.87
Ireland,2021/11/19,11.5
Ireland,2021/11/20,11.92
Ireland,2021/11/21,12.19
Ireland,2021/11/22,12.52
Ireland,2021/11/23,13.18
Ireland,2021/11/24,13.89
Ireland,2021/11/25,14.7
Ireland,2021/11/26,15.42
Ireland,2021/11/27,15.91
Ireland,2021/11/28,16.23
Ireland,2021/11/29,16.66
Ireland,2021/11/30,17.44
Ireland,2021/12/1,18.22
Ireland,2021/12/2,19.02
Ireland,2021/12/3,19.74
Ireland,2021/12/4,20.2
Ireland,2021/12/5,20.51
Ireland,2021/12/6,20.95
Ireland,2021/12/7,21.53
Ireland,2021/12/8,22.27
Ireland,2021/12/9,23.19
Ireland,2021/12/10,24.01
Ireland,2021/12/11,24.6
Ireland,2021/12/12,25.13
Ireland,2021/12/13,25.76
Ireland,2021/12/14,26.83
Ireland,2021/12/15,27.98
Ireland,2021/12/16,29.3
Ireland,2021/12/17,30.62
Ireland,2021/12/18,31.54
Ireland,2021/12/19,32.63
Ireland,2021/12/20,34.49
Ireland,2021/12/21,37.07
Ireland,2021/12/22,39.72
Ireland,2021/12/23,41.76
Ireland,2021/12/24,41.98
Ireland,2021/12/25,41.98
Ireland,2021/12/26,41.98
Ireland,2021/12/27,42.24
Ireland,2021/12/28,42.7
Ireland,2021/12/29,43.76
Ireland,2021/12/30,44.99
Ireland,2021/12/31,45.37
Ireland,2022/1/1,45.55
Ireland,2022/1/2,45.82
Ireland,2022/1/3,46.16
Ireland,2022/1/4,46.8
Ireland,2022/1/5,47.61
Ireland,2022/1/6,48.44
Ireland,2022/1/7,49.07
Ireland,2022/1/8,49.36
Ireland,2022/1/9,49.57
Ireland,2022/1/10,49.86
Ireland,2022/1/11,50.34
Ireland,2022/1/12,50.85
Ireland,2022/1/13,51.36
Ireland,2022/1/14,51.81
Ireland,2022/1/15,52.06
Ireland,2022/1/16,52.19
Ireland,2022/1/17,52.42
Ireland,2022/1/18,52.68
Ireland,2022/1/19,52.91
Ireland,2022/1/20,53.13
Ireland,2022/1/21,53.31
Ireland,2022/1/22,53.43
Ireland,2022/1/23,53.5
Ireland,2022/1/24,53.6
Ireland,2022/1/25,53.73
Ireland,2022/1/26,53.87
Ireland,2022/1/27,53.99
Ireland,2022/1/28,54.13
Ireland,2022/1/29,54.21
Ireland,2022/1/30,54.25
Ireland,2022/1/31,54.3
Ireland,2022/2/1,54.39
Ireland,2022/2/2,54.5
Ireland,2022/2/3,54.62
Ireland,2022/2/4,54.73
Ireland,2022/2/5,54.8
Ireland,2022/2/6,54.85
Ireland,2022/2/7,54.89
Ireland,2022/2/8,54.96
Ireland,2022/2/9,55.06
Ireland,2022/2/10,55.16
Ireland,2022/2/11,55.25
Ireland,2022/2/12,55.37
Ireland,2022/2/13,55.44
Ireland,2022/2/14,55.48
Ireland,2022/2/15,55.56
Ireland,2022/2/16,55.64
Ireland,2022/2/17,55.72
Ireland,2022/2/18,55.78
Ireland,2022/2/19,55.87
Ireland,2022/2/20,55.92
Ireland,2022/2/21,55.95
Ireland,2022/2/22,56.01
Ireland,2022/2/23,56.07
Ireland,2022/2/24,56.13
Ireland,2022/2/25,56.22
Ireland,2022/2/26,56.29
Ireland,2022/2/27,56.35
Ireland,2022/2/28,56.38
Ireland,2022/3/1,56.42
Ireland,2022/3/2,56.49
Ireland,2022/3/3,56.56
Ireland,2022/3/4,56.63
Ireland,2022/3/5,56.71
Ireland,2022/3/6,56.8
Ireland,2022/3/7,56.82
Ireland,2022/3/8,56.87
Ireland,2022/3/9,56.93
Ireland,2022/3/10,57.01
Ireland,2022/3/11,57.09
Ireland,2022/3/12,57.16
Ireland,2022/3/13,57.24
Ireland,2022/3/14,57.28
Ireland,2022/3/15,57.34
Ireland,2022/3/16,57.42
Ireland,2022/3/18,57.42
Ireland,2022/3/19,57.47
Ireland,2022/3/20,57.56
Ireland,2022/3/21,57.59
Ireland,2022/3/22,57.64
Ireland,2022/3/23,57.71
Ireland,2022/3/24,57.82
Ireland,2022/3/25,57.91
Ireland,2022/3/26,57.97
Ireland,2022/3/28,58.15
Ireland,2022/3/29,58.23
Ireland,2022/3/30,58.32
Ireland,2022/3/31,58.39
Ireland,2022/4/1,58.45
Ireland,2022/4/2,58.55
Ireland,2022/4/3,58.58
Ireland,2022/4/4,58.64
Ireland,2022/4/5,58.7
Ireland,2022/4/6,58.79
Ireland,2022/4/7,58.86
Ireland,2022/4/8,58.94
Ireland,2022/4/9,59.03
Ireland,2022/4/10,59.05
Ireland,2022/4/11,59.12
Ireland,2022/4/12,59.18
Ireland,2022/4/13,59.25
Ireland,2022/4/14,59.32
Ireland,2022/4/15,59.33
Ireland,2022/4/17,59.33
Ireland,2022/4/18,59.37
Ireland,2022/4/19,59.41
Ireland,2022/4/20,59.47
Ireland,2022/4/21,59.53
Ireland,2022/4/22,59.56
Ireland,2022/4/23,59.59
Ireland,2022/4/24,59.61
Ireland,2022/4/25,59.65
Ireland,2022/4/26,59.69
Ireland,2022/4/27,59.73
Ireland,2022/4/28,59.77
Ireland,2022/4/29,59.8
Ireland,2022/4/30,59.83
Ireland,2022/5/1,59.83
Ireland,2022/5/2,59.87
Ireland,2022/5/3,59.92
Ireland,2022/5/4,59.96
Ireland,2022/5/5,60
Ireland,2022/5/6,60.04
Ireland,2022/5/7,60.07
Ireland,2022/5/8,60.09
Ireland,2022/5/9,60.13
Ireland,2022/5/10,60.19
Ireland,2022/5/11,60.23
Ireland,2022/5/12,60.28
Ireland,2022/5/13,60.32
Ireland,2022/5/14,60.35
Ireland,2022/5/15,60.36
Ireland,2022/5/16,60.4
Ireland,2022/5/17,60.45
Ireland,2022/5/18,60.5
Ireland,2022/5/19,60.54
Ireland,2022/5/20,60.58
Ireland,2022/5/21,60.61
Ireland,2022/5/22,60.63
Ireland,2022/5/23,60.67
Ireland,2022/5/24,60.72
Ireland,2022/5/25,60.76
Ireland,2022/5/26,60.8
Ireland,2022/5/27,60.83
Ireland,2022/5/28,60.86
Ireland,2022/5/29,60.87
Ireland,2022/5/30,60.9
Ireland,2022/5/31,60.94
Ireland,2022/6/1,60.97
Ireland,2022/6/2,61.01
Ireland,2022/6/3,61.04
Ireland,2022/6/4,61.05
Ireland,2022/6/5,61.05
Ireland,2022/6/6,61.07
Ireland,2022/6/7,61.09
Ireland,2022/6/8,61.11
Ireland,2022/6/9,61.14
Ireland,2022/6/10,61.17
Ireland,2022/6/11,61.19
Ireland,2022/6/12,61.2
Ireland,2022/6/13,61.21
Ireland,2022/6/14,61.24
Ireland,2022/6/15,61.27
Ireland,2022/6/16,61.3
Ireland,2022/6/17,61.32
Ireland,2022/6/18,61.34
Ireland,2022/6/19,61.35
Ireland,2022/6/20,61.37
Ireland,2022/6/21,61.4
Ireland,2022/6/22,61.43
Ireland,2022/6/23,61.46
Ireland,2022/6/24,61.48
Ireland,2022/6/25,61.51
Ireland,2022/6/26,61.52
Ireland,2022/6/27,61.54
Ireland,2022/6/28,61.57
Ireland,2022/6/29,61.59
Ireland,2022/6/30,61.62
Ireland,2022/7/1,61.64
Ireland,2022/7/2,61.66
Ireland,2022/7/3,61.67
Ireland,2022/7/4,61.7
Ireland,2022/7/5,61.73
Ireland,2022/7/6,61.75
Ireland,2022/7/7,61.77
Ireland,2022/7/8,61.79
Ireland,2022/7/9,61.81
Ireland,2022/7/10,61.81
Ireland,2022/7/11,61.83
Ireland,2022/7/12,61.86
Ireland,2022/7/13,61.87
Ireland,2022/7/14,61.9
Ireland,2022/7/15,61.91
Ireland,2022/7/16,61.92
Ireland,2022/7/17,61.92
Ireland,2022/7/18,61.94
Ireland,2022/7/19,61.96
Ireland,2022/7/20,61.97
Ireland,2022/7/21,61.98
Ireland,2022/7/22,62
Ireland,2022/7/23,62.01
Ireland,2022/7/24,62.01
Ireland,2022/7/25,62.02
Ireland,2022/7/26,62.03
Ireland,2022/7/27,62.05
Ireland,2022/7/28,62.06
Ireland,2022/7/29,62.07
Ireland,2022/7/30,62.08
Ireland,2022/7/31,62.08
Ireland,2022/8/1,62.08
Ireland,2022/8/2,62.1
Ireland,2022/8/3,62.1
Ireland,2022/8/4,62.11
Ireland,2022/8/5,62.12
Ireland,2022/8/6,62.13
Ireland,2022/8/7,62.13
Ireland,2022/8/8,62.14
Ireland,2022/8/9,62.15
Ireland,2022/8/10,62.16
Ireland,2022/8/11,62.17
Ireland,2022/8/12,62.17
Ireland,2022/8/13,62.17
Ireland,2022/8/14,62.18
Ireland,2022/8/15,62.19
Ireland,2022/8/16,62.2
Ireland,2022/8/17,62.21
Ireland,2022/8/18,62.22
Ireland,2022/8/19,62.23
Ireland,2022/8/20,62.23
Ireland,2022/8/21,62.24
Ireland,2022/8/22,62.25
Ireland,2022/8/23,62.26
Ireland,2022/8/24,62.27
Ireland,2022/8/25,62.29
Ireland,2022/8/26,62.3
Ireland,2022/8/27,62.3
Ireland,2022/8/28,62.31
Ireland,2022/8/29,62.32
Ireland,2022/8/30,62.33
Ireland,2022/8/31,62.33
Ireland,2022/9/1,62.34
Ireland,2022/9/2,62.35
Ireland,2022/9/3,62.36
Ireland,2022/9/4,62.36
Ireland,2022/9/5,62.37
Ireland,2022/9/6,62.38
Ireland,2022/9/7,62.39
Ireland,2022/9/8,62.4
Ireland,2022/9/9,62.41
Ireland,2022/9/10,62.41
Ireland,2022/9/11,62.41
Ireland,2022/9/12,62.42
Ireland,2022/9/13,62.43
Ireland,2022/9/14,62.43
Ireland,2022/9/15,62.44
Ireland,2022/9/16,62.45
Ireland,2022/9/17,62.45
Ireland,2022/9/18,62.45
Ireland,2022/9/19,62.46
Ireland,2022/9/20,62.46
Ireland,2022/9/21,62.47
Ireland,2022/9/22,62.47
Ireland,2022/9/23,62.48
Ireland,2022/9/24,62.48
Ireland,2022/9/25,62.48
Ireland,2022/9/26,62.49
Ireland,2022/9/27,62.49
Ireland,2022/9/28,62.5
Ireland,2022/9/29,62.51
Ireland,2022/9/30,62.51
Ireland,2022/10/1,62.52
Ireland,2022/10/2,62.52
Ireland,2022/10/3,62.53
Ireland,2022/10/4,62.54
Ireland,2022/10/5,62.56
Ireland,2022/10/6,62.57
Ireland,2022/10/7,62.58
Ireland,2022/10/8,62.58
Ireland,2022/10/9,62.59
Ireland,2022/10/10,62.61
Ireland,2022/10/11,62.62
Ireland,2022/10/12,62.63
Ireland,2022/10/13,62.65
Ireland,2022/10/14,62.66
Ireland,2022/10/15,62.66
Ireland,2022/10/16,62.67
Ireland,2022/10/17,62.68
Ireland,2022/10/18,62.7
Ireland,2022/10/19,62.71
Ireland,2022/10/20,62.73
Ireland,2022/10/21,62.73
Ireland,2022/10/22,62.74
Ireland,2022/10/23,62.74
Ireland,2022/10/24,62.76
Ireland,2022/10/25,62.77
Ireland,2022/10/26,62.78
Ireland,2022/10/27,62.79
Ireland,2022/10/28,62.79
Ireland,2022/10/29,62.8
Ireland,2022/11/1,62.81
Ireland,2022/11/2,62.82
Ireland,2022/11/3,62.83
Ireland,2022/11/4,62.85
Ireland,2022/11/5,62.85
Ireland,2022/11/6,62.86
Ireland,2022/11/7,62.86
Ireland,2022/11/8,62.88
Ireland,2022/11/9,62.89
Ireland,2022/11/10,62.9
Ireland,2022/11/11,62.91
Ireland,2022/11/12,62.91
Ireland,2022/11/13,62.92
Ireland,2022/11/14,62.92
Ireland,2022/11/15,62.93
Ireland,2022/11/16,62.94
Ireland,2022/11/17,62.95
Ireland,2022/11/18,62.96
Ireland,2022/11/19,62.96
Ireland,2022/11/20,62.97
Ireland,2022/11/21,62.97
Ireland,2022/11/22,62.98
Ireland,2022/11/23,62.99
Ireland,2022/11/24,63
Ireland,2022/11/25,63.01
Ireland,2022/11/26,63.02
Ireland,2022/11/27,63.02
Ireland,2022/11/28,63.02
Ireland,2022/11/29,63.03
Ireland,2022/11/30,63.04
Ireland,2022/12/1,63.05
Ireland,2022/12/2,63.05
Ireland,2022/12/3,63.06
Ireland,2022/12/4,63.06
Ireland,2022/12/5,63.07
Ireland,2022/12/6,63.07
Ireland,2022/12/7,63.08
Ireland,2022/12/8,63.09
Ireland,2022/12/9,63.1
Ireland,2022/12/10,63.1
Ireland,2022/12/11,63.1
Ireland,2022/12/12,63.11
Ireland,2022/12/13,63.11
Ireland,2022/12/14,63.12
Ireland,2022/12/15,63.13
Ireland,2022/12/16,63.13
Ireland,2022/12/17,63.13
Ireland,2022/12/18,63.13
Ireland,2022/12/19,63.14
Ireland,2022/12/20,63.14
Ireland,2022/12/21,63.15
Ireland,2022/12/22,63.16
Ireland,2022/12/23,63.16
Ireland,2022/12/28,63.16
Ireland,2022/12/29,63.17
Ireland,2022/12/30,63.17
Ireland,2022/12/31,63.18
Ireland,2023/1/3,63.18
Ireland,2023/1/4,63.19
Ireland,2023/1/5,63.2
Ireland,2023/1/6,63.21
Ireland,2023/1/7,63.22
Ireland,2023/1/8,63.22
Ireland,2023/1/9,63.23
Ireland,2023/1/10,63.23
Ireland,2023/1/11,63.24
Ireland,2023/1/12,63.25
Ireland,2023/1/13,63.26
Ireland,2023/1/14,63.26
Ireland,2023/1/15,63.27
Ireland,2023/1/16,63.27
Ireland,2023/1/17,63.27
Ireland,2023/1/18,63.28
Ireland,2023/1/19,63.29
Ireland,2023/1/20,63.29
Ireland,2023/1/21,63.3
Ireland,2023/1/22,63.3
Ireland,2023/1/23,63.3
Ireland,2023/1/24,63.3
Ireland,2023/1/25,63.31
Ireland,2023/1/26,63.31
Ireland,2023/1/27,63.32
Ireland,2023/1/28,63.32
Ireland,2023/1/29,63.32
Ireland,2023/1/30,63.32
Ireland,2023/1/31,63.32
Ireland,2023/2/1,63.33
Ireland,2023/2/2,63.33
Ireland,2023/2/3,63.33
Ireland,2023/2/4,63.34
Ireland,2023/2/5,63.34
Ireland,2023/2/6,63.35
Ireland,2023/2/7,63.35
Ireland,2023/2/8,63.35
Ireland,2023/2/9,63.36
Ireland,2023/2/10,63.36
Ireland,2023/2/11,63.36
Ireland,2023/2/12,63.36
Ireland,2023/2/13,63.36
Ireland,2023/2/14,63.37
Ireland,2023/2/15,63.37
Ireland,2023/2/16,63.37
Ireland,2023/2/17,63.37
Ireland,2023/2/18,63.37
Ireland,2023/2/19,63.38
Ireland,2023/2/20,63.38
Ireland,2023/2/21,63.38
Ireland,2023/2/22,63.38
Ireland,2023/2/23,63.38
Ireland,2023/2/24,63.38
Ireland,2023/2/25,63.39
Ireland,2023/2/26,63.39
Ireland,2023/2/27,63.39
Ireland,2023/2/28,63.39
Ireland,2023/3/1,63.39
Ireland,2023/3/2,63.39
Ireland,2023/3/3,63.4
Ireland,2023/3/4,63.4
Ireland,2023/3/5,63.4
Ireland,2023/3/6,63.4
Ireland,2023/3/7,63.4
Ireland,2023/3/8,63.4
Ireland,2023/3/9,63.4
Ireland,2023/3/10,63.4
Ireland,2023/3/11,63.4
Ireland,2023/3/12,63.41
Ireland,2023/3/13,63.41
Ireland,2023/3/14,63.41
Ireland,2023/3/15,63.41
Ireland,2023/3/16,63.41
Ireland,2023/3/18,63.41
Ireland,2023/3/19,63.41
Ireland,2023/3/20,63.41
Ireland,2023/3/21,63.41
Ireland,2023/3/22,63.41
Ireland,2023/3/23,63.42
Ireland,2023/3/24,63.42
Ireland,2023/3/25,63.42
Ireland,2023/3/26,63.42
Isle of Man,2021/12/22,48.58
Isle of Man,2021/12/23,48.58
Isle of Man,2021/12/24,48.99
Isle of Man,2021/12/27,49.61
Isle of Man,2021/12/28,50.9
Isle of Man,2021/12/30,51.33
Isle of Man,2021/12/31,51.54
Isle of Man,2022/1/4,52.86
Isle of Man,2022/1/5,53.88
Isle of Man,2022/1/6,55.34
Isle of Man,2022/1/7,55.57
Isle of Man,2022/1/9,56.07
Isle of Man,2022/1/11,56.74
Isle of Man,2022/1/12,56.9
Isle of Man,2022/1/13,57.11
Isle of Man,2022/1/18,57.6
Isle of Man,2022/1/19,57.71
Isle of Man,2022/1/20,57.88
Isle of Man,2022/1/23,58.14
Isle of Man,2022/1/25,58.56
Isle of Man,2022/1/27,58.63
Isle of Man,2022/1/28,58.69
Isle of Man,2022/2/1,59.08
Isle of Man,2022/2/2,59.26
Isle of Man,2022/2/3,59.36
Isle of Man,2022/2/4,59.43
Isle of Man,2022/2/5,59.51
Isle of Man,2022/2/8,59.55
Isle of Man,2022/2/9,59.79
Isle of Man,2022/2/10,59.88
Isle of Man,2022/2/14,59.88
Isle of Man,2022/2/15,59.95
Isle of Man,2022/2/16,59.98
Isle of Man,2022/2/17,60.05
Isle of Man,2022/2/18,60.21
Isle of Man,2022/2/21,60.3
Isle of Man,2022/2/22,60.37
Isle of Man,2022/2/23,60.4
Isle of Man,2022/2/24,60.57
Isle of Man,2022/2/26,60.72
Isle of Man,2022/2/28,60.73
Isle of Man,2022/3/1,60.88
Isle of Man,2022/3/2,61.05
Isle of Man,2022/3/5,61.11
Isle of Man,2022/3/6,61.18
